product_id,product_name,main_category,discounted_price,actual_price,discount_percentage,rating,rating_count,estimated_revenue,price_tier,discount_range,rating_category,value_score,savings_amount
B09YV3K34W,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,26.39,119.99,78.0,4.2,29472.0,777766.08,Economy,60%+,High-Rated,0.1592,93.6
B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",Electronics,17.99,95.99,81.0,4.2,22638.0,407257.62,Economy,60%+,High-Rated,0.2335,78.0
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",Electronics,17.99,119.99,85.0,4.2,22638.0,407257.62,Economy,60%+,High-Rated,0.2335,102.0
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,26.39,119.99,78.0,4.2,29471.0,777739.69,Economy,60%+,High-Rated,0.1592,93.6
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics,17.99,95.99,81.0,4.2,22636.0,407221.64,Economy,60%+,High-Rated,0.2335,78.0
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75"" 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",Electronics,29.99,119.99,75.0,4.0,9090.0,272609.1,Economy,60%+,High-Rated,0.1334,90.0
B09Z28BQZT,"Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder, Brown",Computers&Accessories,7.19,47.99,85.0,3.9,1087.0,7815.53,Budget,60%+,Average,0.5424,40.8
B09Z6WH2N1,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)",Electronics,1.14,5.99,81.0,4.2,1949.0,2221.86,Budget,60%+,High-Rated,3.6842,4.85
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers&Accessories,3.23,8.39,62.0,4.0,93.0,300.39,Budget,60%+,High-Rated,1.2384,5.16
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home&Kitchen,26.39,46.74,44.0,3.9,1085.0,28633.15,Economy,40-60%,Average,0.1478,20.35
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",Computers&Accessories,5.99,12.0,50.0,5.0,23.0,137.77,Budget,40-60%,Excellent,0.8347,6.01
B09ZK6THRR,"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)",Home&Kitchen,5.75,12.0,52.0,4.2,1559.0,8964.25,Budget,40-60%,High-Rated,0.7304,6.25
B09ZPJT8B2,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black),Electronics,143.88,383.88,63.0,4.2,64.0,9208.32,Mid-Range,60%+,High-Rated,0.0292,240.0
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180 degrees Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics,2.39,5.99,60.0,4.1,1786.0,4268.54,Budget,60%+,High-Rated,1.7155,3.6
B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,130.81,371.88,65.0,4.1,398.0,52062.38,Mid-Range,60%+,High-Rated,0.0313,241.07
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,35.98,71.99,50.0,4.1,5179.0,186340.42,Economy,40-60%,High-Rated,0.114,36.01
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)",Home&Kitchen,12.59,20.39,38.0,3.1,111.0,1397.49,Economy,25-40%,Average,0.2462,7.8
B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",Home&Kitchen,9.34,11.99,22.0,3.3,8.0,74.72,Budget,0-25%,Average,0.3533,2.65
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",Electronics,12.59,27.59,54.0,3.9,1779.0,22397.61,Economy,40-60%,Average,0.3098,15.0
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,203.99,299.99,32.0,4.1,22318.0,4552648.82,Premium,25-40%,High-Rated,0.0201,96.0
B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),Electronics,395.88,574.8,31.0,4.3,7109.0,2814310.92,Premium,25-40%,High-Rated,0.0109,178.92
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),Electronics,575.88,850.8,32.0,4.3,7109.0,4093930.92,Luxury,25-40%,High-Rated,0.0075,274.92
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),Electronics,101.99,191.99,47.0,4.3,592.0,60378.08,Mid-Range,40-60%,High-Rated,0.0422,90.0
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home&Kitchen,334.8,718.8,53.0,4.4,5298.0,1773770.4,Premium,40-60%,High-Rated,0.0131,384.0
B0B1F6GQPS,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)",Electronics,11.99,53.99,78.0,3.8,3390.0,40646.1,Economy,60%+,Average,0.3169,42.0
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,27.43,53.94,49.0,3.9,326.0,8942.18,Economy,40-60%,Average,0.1422,26.51
B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),Electronics,19.19,31.19,38.0,4.3,1801.0,34561.19,Economy,25-40%,High-Rated,0.2241,12.0
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),Electronics,137.99,239.88,42.0,4.3,4703.0,648966.97,Mid-Range,40-60%,High-Rated,0.0312,101.89
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,287.99,419.88,31.0,4.3,4703.0,1354416.97,Premium,25-40%,High-Rated,0.0149,131.89
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),Electronics,395.99,575.88,31.0,4.3,4703.0,1862340.97,Premium,25-40%,High-Rated,0.0109,179.89
B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Electronics,335.99,491.88,32.0,4.3,4703.0,1580160.97,Premium,25-40%,High-Rated,0.0128,155.89
B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)",Electronics,21.59,47.99,55.0,3.9,3517.0,75932.03,Economy,40-60%,Average,0.1806,26.4
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories,2.74,10.79,75.0,3.8,132.0,361.68,Budget,60%+,Average,1.3869,8.05
B0B21XL94T,Toshiba 108 cm (43 inches) V Series Full HD Smart Android LED TV 43V35KP (Silver),Electronics,263.88,419.88,37.0,4.3,1657.0,437249.16,Premium,25-40%,High-Rated,0.0163,156.0
B0B23LW7NV,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),Electronics,11.99,34.79,66.0,4.7,7779.0,93270.21,Economy,60%+,Excellent,0.392,22.8
B0B244R4KB,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection),Electronics,11.99,34.79,66.0,4.6,6129.0,73486.71,Economy,60%+,Excellent,0.3837,22.8
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",Home&Kitchen,4.24,14.39,71.0,4.3,629.0,2666.96,Budget,60%+,High-Rated,1.0142,10.15
B0B25LQQPC,"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",Computers&Accessories,39.68,73.2,46.0,4.3,2515.0,99795.2,Economy,40-60%,High-Rated,0.1084,33.52
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,11.99,50.39,76.0,3.5,1913.0,22936.87,Economy,60%+,Average,0.2919,38.4
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)",Computers&Accessories,3.59,7.19,50.0,4.1,1597.0,5733.23,Budget,40-60%,High-Rated,1.1421,3.6
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),Electronics,3.18,11.99,73.0,3.7,465.0,1478.7,Budget,60%+,Average,1.1635,8.81
B0B2C5MJN6,Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),Electronics,395.88,659.88,40.0,4.1,1555.0,615593.4,Premium,40-60%,High-Rated,0.0104,264.0
B0B2CPVXHX,Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen Protector for Xiaomi Mi Pad 5 11 inch,Computers&Accessories,4.55,17.99,75.0,4.1,670.0,3048.5,Budget,60%+,High-Rated,0.9011,13.44
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home&Kitchen,71.99,119.99,40.0,4.2,170.0,12238.3,Mid-Range,40-60%,High-Rated,0.0583,48.0
B0B2CZTCL2,"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",Home&Kitchen,15.59,23.99,35.0,3.8,311.0,4848.49,Economy,25-40%,Average,0.2438,8.4
B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",Electronics,15.95,34.8,54.0,4.5,19624.0,313002.8,Economy,40-60%,Excellent,0.2821,18.85
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180&105 |2 year warranty|SS Finish|Standard size,Home&Kitchen,24.95,37.19,33.0,4.1,282.0,7035.9,Economy,25-40%,High-Rated,0.1643,12.24
B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360 degrees Rotation Bicycle Phone Mount",Electronics,8.27,23.99,66.0,4.3,1193.0,9866.11,Budget,60%+,High-Rated,0.52,15.72
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories,2.51,5.99,58.0,3.9,536.0,1345.36,Budget,40-60%,Average,1.5538,3.48
B0B2DZ5S6R,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",Home&Kitchen,8.99,15.59,42.0,4.0,119.0,1069.81,Budget,40-60%,High-Rated,0.4449,6.6
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,2.76,11.99,77.0,4.2,1528.0,4217.28,Budget,60%+,High-Rated,1.5217,9.23
B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories,446.96,718.68,38.0,4.0,323.0,144368.08,Premium,25-40%,High-Rated,0.009,271.72
B0B2X35B1K,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",Electronics,47.99,83.99,43.0,4.1,10229.0,490889.71,Economy,40-60%,High-Rated,0.0854,36.0
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)",Electronics,16.79,65.99,75.0,3.9,9504.0,159572.16,Economy,60%+,Average,0.2323,49.2
B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",Electronics,23.99,119.99,80.0,3.7,1986.0,47644.14,Economy,60%+,Average,0.1542,96.0
B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Electronics,347.99,347.99,0.0,4.3,17415.0,6060245.85,Premium,0-25%,High-Rated,0.0124,0.0
B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics,347.99,347.99,0.0,4.3,17415.0,6060245.85,Premium,0-25%,High-Rated,0.0124,0.0
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics,407.99,407.99,0.0,4.3,17415.0,7105145.85,Premium,0-25%,High-Rated,0.0105,0.0
B0B3DV7S9B,"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Holder for Desk, Desktop Tablet Stand Compatible with Mobile Phone/iPad/Tablet (Black)",Electronics,2.51,5.99,58.0,3.6,104.0,261.04,Budget,40-60%,Average,1.4343,3.48
B0B3G5XZN5,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt Motor, 500 ML",Home&Kitchen,33.59,41.99,20.0,4.5,546.0,18340.14,Economy,0-25%,Excellent,0.134,8.4
B0B3JSWG81,NGI Store 2 Pieces Pet Hair Removers for Your Laundry Catcher Lint Remover for Washing Machine Lint Remover Reusable Portable Silica Gel Clothes Washer Dryer Floating Ball,Home&Kitchen,2.39,11.99,80.0,3.1,2.0,4.78,Budget,60%+,Average,1.2971,9.6
B0B3MMYHYW,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),Electronics,395.99,551.99,28.0,4.2,7298.0,2889935.02,Premium,25-40%,High-Rated,0.0106,156.0
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers&Accessories,0.69,2.39,71.0,4.0,9378.0,6470.82,Budget,60%+,High-Rated,5.7971,1.7
B0B3MWYCHQ,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics,35.99,119.99,70.0,4.2,20879.0,751435.21,Economy,60%+,High-Rated,0.1167,84.0
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,47.99,203.99,76.0,4.3,17159.0,823460.41,Economy,60%+,High-Rated,0.0896,156.0
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers&Accessories,1.06,3.59,71.0,4.0,9378.0,9940.68,Budget,60%+,High-Rated,3.7736,2.53
B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,47.99,215.99,78.0,4.3,17161.0,823556.39,Economy,60%+,High-Rated,0.0896,168.0
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,1.79,4.79,63.0,3.9,57.0,102.03,Budget,60%+,Average,2.1788,3.0
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,23.98,119.99,80.0,4.3,27696.0,664150.08,Economy,60%+,High-Rated,0.1793,96.01
B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,23.99,119.99,80.0,4.3,27704.0,664618.96,Economy,60%+,High-Rated,0.1792,96.0
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,23.99,119.99,80.0,4.3,27696.0,664427.04,Economy,60%+,High-Rated,0.1792,96.0
B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&Kitchen,15.12,27.59,45.0,4.3,55.0,831.6,Economy,40-60%,High-Rated,0.2844,12.47
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),Home&Kitchen,43.19,87.59,51.0,4.0,10324.0,445893.56,Economy,40-60%,High-Rated,0.0926,44.4
B0B3XXSB1K,LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black),Electronics,575.88,959.88,40.0,4.3,1376.0,792410.88,Luxury,40-60%,High-Rated,0.0075,384.0
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),Electronics,371.88,599.88,38.0,4.3,1376.0,511706.88,Premium,25-40%,High-Rated,0.0116,228.0
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),Electronics,107.88,227.88,53.0,3.9,350.0,37758.0,Mid-Range,40-60%,Average,0.0362,120.0
B0B467CCB9,Karbonn 80 cm (32 Inches) Millennium Series HD Ready LED TV KJW32NSHDF (Phantom Black) with Bezel-Less Design,Electronics,83.99,203.88,59.0,3.8,110.0,9238.9,Mid-Range,40-60%,Average,0.0452,119.89
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories,4.18,17.99,77.0,4.2,656.0,2742.08,Budget,60%+,High-Rated,1.0048,13.81
B0B4F1YC3J,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,167.99,233.99,28.0,4.1,18998.0,3191474.02,Premium,25-40%,High-Rated,0.0244,66.0
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,131.99,179.99,27.0,4.1,18998.0,2507546.02,Mid-Range,25-40%,High-Rated,0.0311,48.0
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,155.99,215.99,28.0,4.1,18998.0,2963498.02,Premium,25-40%,High-Rated,0.0263,60.0
B0B4F2ZWL3,"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,155.99,215.99,28.0,4.1,18998.0,2963498.02,Premium,25-40%,High-Rated,0.0263,60.0
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,167.99,233.99,28.0,4.1,18998.0,3191474.02,Premium,25-40%,High-Rated,0.0244,66.0
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,167.99,233.99,28.0,4.1,18998.0,3191474.02,Premium,25-40%,High-Rated,0.0244,66.0
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,131.99,179.99,27.0,4.1,18998.0,2507546.02,Mid-Range,25-40%,High-Rated,0.0311,48.0
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,167.99,233.99,28.0,4.1,18998.0,3191474.02,Premium,25-40%,High-Rated,0.0244,66.0
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories,1.79,11.99,85.0,4.0,1313.0,2350.27,Budget,60%+,High-Rated,2.2346,10.2
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,2.39,11.99,80.0,3.9,1075.0,2569.25,Budget,60%+,Average,1.6318,9.6
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories,2.99,11.17,73.0,3.9,1075.0,3214.25,Budget,60%+,Average,1.3044,8.18
B0B4KPCBSH,IKEA Frother for Milk,Home&Kitchen,2.93,5.99,51.0,3.3,478.0,1400.54,Budget,40-60%,Average,1.1263,3.06
B0B4PPD89B,"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",Home&Kitchen,0.95,0.95,0.0,4.0,97.0,92.15,Budget,0-25%,High-Rated,4.2105,0.0
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen,2.87,2.87,0.0,4.3,7.0,20.09,Budget,0-25%,High-Rated,1.4983,0.0
B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",Computers&Accessories,1.07,9.6,89.0,3.9,1075.0,1150.25,Budget,60%+,Average,3.6449,8.53
B0B4T8RSJ1,"pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White)",Computers&Accessories,1.19,9.6,88.0,3.9,1075.0,1279.25,Budget,60%+,Average,3.2773,8.41
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360 degrees EvenCrisp Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home&Kitchen,59.94,240.59,75.0,4.8,3964.0,237602.16,Mid-Range,60%+,Excellent,0.0801,180.65
B0B53NXFFR,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",Electronics,16.79,71.99,77.0,3.3,4415.0,74127.85,Economy,60%+,Average,0.1966,55.2
B0B53QFZPY,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Pink)",Electronics,15.59,71.99,78.0,3.3,4415.0,68829.85,Economy,60%+,Average,0.2117,56.4
B0B53QLB9H,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Blue)",Electronics,15.59,71.99,78.0,3.3,4415.0,68829.85,Economy,60%+,Average,0.2117,56.4
B0B54Y2SNX,"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",Electronics,9.59,47.88,80.0,3.8,119.0,1141.21,Budget,60%+,Average,0.3963,38.29
B0B56YRBNT,"Tecno Spark 9 (Sky Mirror, 6GB RAM,128GB Storage) | 11GB Expandable RAM | Helio G37 Gaming Processor",Electronics,107.99,161.99,33.0,3.8,3145.0,339628.55,Mid-Range,25-40%,Average,0.0352,54.0
